UID,ChainName,Name,Est,Address,City,St,zip,Phone,latitude,longitude,Amenities,RecordID,Web,Booking,Comments,Pin,Rating,Reviews
174264,Campground,Canyon Country Campground,57,130 Wilson Rd,Wellsboro,PA,16901,570-724-3818,41.692942,-77.439152,"$$$$, 63 sites, Apr 15-Oct 31, All ages, Tents Only sites: 14, 45 ft max RV length, 1900 ft elev, Accepts Big Rigs, 17 pull thrus, 30 full hookups, 7 electric only sites, 17 elec-water hookups, 20/30 amp, tables, grill, water, toilets, showers, dump, propane, laundry, firewood, internet, pet friendly extra rules, playground, store, trail, (C)",28666,http://www.canyoncountrycampground.com/,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=28666
174265,Campground,Colton Point State Park,60,927 Colton Road,Wellsboro,PA,16901,570-724-3061,41.70858,-77.466384,"$$$, 23 sites, early May-Oct Third Sunday, All ages, Tents Only sites: 9, 30 ft max RV length, 1643 ft elev, tables, grill, water, pit toi, dump, pet friendly, playground, fish, trail, hike, (C)",28667,http://www.dcnr.pa.gov/StateParks/FindAPark/ColtonPointStatePark/,http://pennsylvaniastateparks.reserveamerica.com/campsiteCalendar.do?contractCode=PA&parkId=880105,,sp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=28667
174266,Campground,Grand Canyon Motel Resort & Campground,57,863 Sullivan Rd,Wellsboro,PA,16901,570-724-4774,41.684403,-77.436322,"$$, 10 sites, All ages, Tents, 1763 ft elev, Accepts Big Rigs, full hookups, electric, 50 amp, tables, grill, water, toilets, showers, pet friendly, store, (C)",36474,http://pagrandcanyonresort.com/,,,camp_rvt_pin,5,http://www.allstays.com/Campgrounds-reviews/36474.php
174267,Campground,Hills Creek State Park,60,111 Spillway Rd,Wellsboro,PA,16901,570-724-4246,41.813339,-77.197155,"$$$, 85 sites, mid Apr-late Oct, All ages, Tents, 40 ft max RV length, 1559 ft elev, Accepts Big Rigs, 15 full hookups, electric, 30/50 amp, 50 amp sites, tables, grill, water, toilets, showers, dump, pet friendly extra rules, playground, fish, trail, hike, 6 ADA sites, cabins (C)",28668,http://www.dcnr.pa.gov/StateParks/FindAPark/HillsCreekStatePark/,http://pennsylvaniastateparks.reserveamerica.com/campsiteCalendar.do?contractCode=PA&parkId=880109,,sp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=28668
174268,Campground,Leonard Harrison State Park,60,4797 Route 666,Wellsboro,PA,16901,570-724-3061,41.698071,-77.451131,"$$$$, 25 sites, early Apr-late Oct, All ages, Tents sites: 30, 70 ft max RV length, 1636 ft elev, Accepts Big Rigs, 1 pull thrus, 7 electric only sites, 50 amp, 7 amp sites, tables, grill, water, toilets, showers, dump, pet friendly extra rules, playground, fish, trail, hike, (C)",28669,http://www.dcnr.pa.gov/StateParks/FindAPark/LeonardHarrisonStatePark/,http://pennsylvaniastateparks.reserveamerica.com/campsiteCalendar.do?contractCode=PA&parkId=880113,,sp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=28669
174269,Campground,Stony Fork Creek Campground,57,658 Stony Fork Creek Road,Wellsboro,PA,16901,570-724-3096,41.639859,-77.370865,"$$$$, 213 sites, Mem Day-end Oct, All ages, Tents Only sites: 61, 70 ft max RV length, 1320 ft elev, Accepts Big Rigs, 98 full hookups, 2 electric only sites, 52 elec-water hookups, 20/30/50 amp, 60 amp sites, tables, grill, water, dump, RV Storage, laundry, firewood, internet, pet friendly, pool, playground, (C)",28670,http://stonyforkcamp.com/,,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=28670
174270,Campground,Four Seasons Camping Resort,57,3 Camp Resort Rd,West Finley,PA,15377,877-660-4407,39.975594,-80.479338,"$$$, 150 sites, Apr-Oct, All ages, Tents, 1402 ft elev, pull thrus, full hookups, electric, elec-water hookups, water, toilets, showers, pool, (C)",28671,,,,camp_rvt_pin,2,https://www.allstays.com/reviews2/review.php?LocID=286
174271,Campground,Peaceful Valley Campground,57,231 Peaceful Valley Rd,West Sunbury,PA,16061,724-894-2421,41.050958,-79.830655,"$$$$$, 149 sites, April 16-Nov 1, All Ages, Tents sites: 47, 80 ft max RV length, 1262 ft elev, Accepts Big Rigs, 2 pull thrus, 114 full hookups, electric, 35 elec-water hookups, 30/50 amp, 18 amp sites, water, toilets, showers, dump, propane, laundry, internet, pool, playground, store, (C)",37890,,,,camp_rvt_pin,0,http://www.allstays.com/Campgrounds-reviews/37890.php
174272,Campground,Hickory Run State Park,60,4 Family Camp Road,White Haven,PA,18661,570-443-0400,41.024512,-75.686642,"$$$, 381 sites, mid Apr-late Oct, All ages, Tents sites: 381, 90 ft max RV length, 1446 ft elev, Accepts Big Rigs, 15 full hookups, electric, 20/30/50 amp, 50 amp sites, tables, grill, water, flush t, showers, dump, firewood, pet friendly, playground, store, fish, trail, hike, 4 ADA sites, (C)",28672,http://www.dcnr.pa.gov/StateParks/FindAPark/HickoryRunStatePark/,http://pennsylvaniastateparks.reserveamerica.com/campsiteCalendar.do?contractCode=PA&parkId=880409,,sp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=28672
174273,Campground,Lehigh Gorge Campground,57,4585 State Rt 940,White Haven,PA,18661,570-443-9191,41.065788,-75.753814,"$$$$, 240 sites, All Year, All ages, Tents Only sites: 40, 60 ft max RV length, 1322 ft elev, Accepts Big Rigs, 20 pull thrus, 200 full hookups, electric, 30 amp, tables, grill, water, Clubs-GSC, laundry, firewood, internet, cable tv, pet friendly extra rules, pool, playground, Seasonals, (C)",28673,http://www.lehighgorgecampground.com/,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=286
174275,Campground,East Branch Lake,62,631 East Branch Dam Rd,Wilcox,PA,15870,814-965-2065,41.564,-78.595,"$$$, 41 sites, May-Sep, All ages, Tents, 1743 ft elev, electric only sites, 30 amp, toilets, showers, dump, (C)",28674,http://www.lrp.usace.army.mil/Missions/Recreation.aspx,,,coe_rvt_pin,0,http://www.allstays.com/Campgrounds-reviews/28674.php
174276,Campground,Mohegan Sun at Pocono Downs Casino,64,1280 Highway 315,Wilkes-Barre,PA,18702,570-831-2100,41.268917,-75.820949,"free, All Year, RVs only, All ages, No tent, 680 ft elev, Casino, parking in lot E behind casino (C)",28675,https://mohegansunpocono.com/,,,onp_rv_pin,5,http://www.allstays.com/Campgrounds-reviews/28675.php
174277,Campground,Haleeka Campsites,57,6459 Lycoming Creek Rd,Williamsport,PA,17728,570-998-2489,41.335689,-77.086648,"$$$, 25 sites, All Year, All ages, Tents sites: 10, 604 ft elev, 12 pull thrus, 13 full hookups, electric, 30/50 amp, 25 amp sites, tables, water, toilets, showers, dump, cable tv, pet friendly, fish, trail, hike, Many Seasonals, (C)",36475,,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=36475
174278,Campground,Susquehanna Campground,57,460 Susquehanna Street,Williamsport,PA,17701,570-398-0462,41.214385,-77.21288,"$$$, 160 sites, Apr 15-Oct 15, All ages, Tents Only sites: 20, 547 ft elev, Heater Not Allowed, 15 pull thrus, 30 full hookups, electric, 130 elec-water hookups, 20/30 amp, grill, water, toilets, showers, dump, RV Storage, firewood, pet friendly extra rules, playground, Seasonals, (C)",28676,,,,camp_rvt_pin,1,https://www.allstays.com/reviews2/review.php?LocID=286
174279,Campground,Ryerson Station State Park,60,361 Brustirua Rd,Wind Ridge,PA,15380,724-428-4254,39.890345,-80.439498,"$$$, 35 sites, All Year, All ages, Tents sites: 48, 40 ft max RV length, 1023 ft elev, Accepts Big Rigs, 2 pull thrus, 7 full hookups, 12 electric only sites, 30/50 amp, 50 amp sites, tables, grill, water, flush t, dump, laundry, pet friendly extra rules, pool, playground, fish, trail, hike, 3 ADA sites, (C)",28677,http://www.dcnr.pa.gov/StateParks/FindAPark/RyersonStationStatePark/,http://pennsylvaniastateparks.reserveamerica.com/campsiteCalendar.do?contractCode=PA&parkId=880214,,sp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=28677
174280,Campground,Little Mexico Campground,57,1640 Little Mexico Road,Winfield,PA,17889-9801,570-374-9742,40.873583,-76.941755,"$$$$$, 265 sites, late Apr-late Oct, All ages, Tents sites: 10, 50 ft max RV length, 459 ft elev, Accepts Big Rigs, 22 pull thrus, 55 full hookups, electric, 210 elec-water hookups, 20/30/50 amp, 165 amp sites, tables, grill, water, toilets, showers, dump, RV Storage, propane, laundry, firewood, internet, cable tv, pet friendly extra rules, pool, playground, store, fish, Seasonals, monthly only sites Nov-Mar, (C)",28678,http://littlemexico.net/,,,camp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=28678
174281,Campground,River Edge RV Camp and Marina,57,443 Riveredge Lane,Winfield,PA,17889,570-524-0453,40.903267,-76.843241,"$$$$, 140 sites, Apr 1-Oct 31, All ages, Tents Only sites: 10, 440 ft elev, Accepts Big Rigs, 8 pull thrus, 3 full hookups, 7 electric only sites, 123 elec-water hookups, 20/30 amp, 3 amp sites, tables, grill, water, dump, RV Storage, laundry, firewood, pet friendly extra rules, playground, (C)",28679,,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=28679
174282,Campground,Woodland Campground,57,314 Egypt Rd,Woodland,PA,16881,814-857-5388,41.030249,-78.33527,"$$$$, 80 sites, Apr 1-Dec 21, All ages, Tents Only sites: 12, 1344 ft elev, Accepts Big Rigs, 36 pull thrus, 67 full hookups, electric, 2 elec-water hookups, 20/30/50 amp, 25 amp sites, tables, grill, water, dump, Clubs-GSC, RV Storage, laundry, firewood, internet, cable tv, pet friendly extra rules, playground, (C)",28680,http://woodlandpa.com/,,,camp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=286
174283,Campground,Bald Eagle State Forest,59,Highway 45,Woodward,PA,,570-922-3344,40.911275,-77.2835,"free, 40 sites, All year, All ages, Tents, 30 ft max RV length, 1476 ft elev, grill, fish, trail, hike, dispersed, horses, permit required, 40 sites for motorized rigs, spread throughout forest (C)",41580,https://www.dcnr.pa.gov/StateForests/FindAForest/BaldEagle/Pages/default.aspx,,,nf_rvt_d_pin,0,https://www.allstays.com/reviews2/review.php?LocID=41580
174284,Campground,Woodward Cave and Campground,57,Route 45,Woodward,PA,16882,814-349-9800,40.9091,-77.3328,"$$$, 40 sites, Apr-Oct, All ages, Tents, 1314 ft elev, electric only sites, 30 amp, water, toilets, showers, dump, store, (C)",28681,http://www.woodwardcave.com/,,,camp_rvt_pin,0,//www.allstays.com/Campgrounds-reviews/28681.php
174285,Campground,Frances Slocum State Park,60,565 Mount Olivet Rd.,Wyoming,PA,18644,570-696-3525,41.336237,-75.883838,"$$$, 100 sites, mid Apr- late Oct, All ages, Tents only sites: 15, 35 ft max RV length, 1113 ft elev, 54 electric only sites, 30/50 amp, 43 amp sites, tables, grill, water, flush t, dump, pet friendly, pool, playground, fish, trail, hike, boat launch, 6 ADA sites, 15 walk in sites, (C)",28682,http://www.dcnr.pa.gov/StateParks/FindAPark/FrancesSlocumStatePark/,http://pennsylvaniastateparks.reserveamerica.com/campsiteCalendar.do?contractCode=PA&parkId=880401,,sp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=28682
174286,Campground,Ben Franklin RV Park,57,1350 Woodberry Rd,York,PA,17404,717-792-9612,39.933688,-76.804102,"$$$, 29 sites, All Year, Self-Contained Units-RVs Only, All ages, No tent, 501 ft elev, Accepts Big Rigs, 3 pull thrus, 29 full hookups, electric only sites, 20/30/50 amp, 29 amp sites, water, toilets, internet, pet friendly, (C)",28683,http://www.benfranklinrvpark.com/,,,camp_rv_pin,4,https://www.allstays.com/reviews2/review.php?LocID=286
174287,Campground,Indian Rock Campgrounds,57,436 Indian Rock Dam Rd,York,PA,17403,717-741-1764,39.918358,-76.742656,"$$$, 46 sites, Apr 1-Nov 1, All ages, Tents Only sites: 10, 34 ft max RV length, 416 ft elev, 3 pull thrus, 30 full hookups, electric, 6 elec-water hookups, 20/30 amp, tables, grill, water, dump, RV Storage, firewood, internet, pet friendly extra rules, (C)",28684,http://www.indianrockcampground.com/,,,camp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=286
174288,Campground,Hersheys Fur Center Camping Area,57,8164 Carlisle Pike,York Springs,PA,17372,717-528-4412,39.99819,-77.10038,"$$$, 25 sites, May 1-Oct 30, All ages, Tents sites: 10, 22 ft max RV length, 578 ft elev, 2 pull thrus, 6 full hookups, electric, 15 elec-water hookups, 20/30 amp, tables, grill, water, dump, firewood, pet friendly extra rules, playground, Seasonals, (C)",28685,,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=286
174289,Campground,Red Ridge Lake Campground,57,61 Millers Road,Zion Grove,PA,17985,570-384-4760,40.912154,-76.190799,"$$$$, 27 sites, May-Sep, All ages, 28 ft max RV length, 843 ft elev, 25 pull thrus, 27 full hookups, 20 electric only sites, elec-water hookups, 5 amp sites, water, dump, pet friendly extra rules, 100 Seasonals, (C)",28686,http://www.redridgelake.com/,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=286
181648,Campground,Stony Mountain Family Campground,57,644 Stony Mountain Rd,Tunkhannock,PA,18657,570-836-1997,41.595913,-75.960791,"$$$$, 85 sites, May 1-Oct 15, All ages, Tents, 40 ft max RV length, 1235 ft elev, Accepts Big Rigs, full hookups, electric, elec-water hookups, 20/30/50 amp, tables, grill, water, toilets, showers, dump, Clubs-PA-AM, laundry, internet, pet friendly extra rules, playground, fish, boat launch, (C)",42205,,,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=42205
184027,Campground,Willow Farm Campground,57,955 Steele Rd,Marion Center,PA,15759,724-840-1615,40.796153,-79.088315,"$$$$, 100 sites, All Year, All ages, Tents, 1360 ft elev, electric, elec-water hookups, 30/50 amp, tables, water, showers, dump, firewood, pet friendly, pool, playground, store, fish, trail, hike, 1 cabins (C)",42217,,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=422
191822,Campground,Camp Hebron,57,957 Camp Hebron Rd,Halifax,PA,17032,717-896-3441,40.432569,-76.8914,"$$$$, 23 sites, mid Apr-mid Oct, All ages, Tents sites: 15, 35 ft max RV length, 545 ft elev, 2 pull thrus, 11 full hookups, electric, 30/50 amp, 3 amp sites, tables, grill, water, toilets, showers, dump, no pets allowed, pool, playground, fish, trail, hike, boat launch, Christian camp, open to the public. No pets, no alcohol. See website. (C)",45327,http://www.camphebron.org/,https://reserve2.resnexus.com/resnexus/reservations/lodging/D37ED68C-80C9-485B-A1D7-7248373C5B59,,camp_rvt_pin,0,http://www.allstays.com/Campgrounds-reviews/45327.php
192042,Campground,Breezewood Proving Grounds,57,4626 Robinsonville Rd,Clearville,PA,15535,814-784-3605,39.881663,-78.295856,"$$, 12 sites, All Year, All ages, Tents, 1280 ft elev, full hookups, electric, 30 amp, water, toilets, showers, dump, firewood, store, (C)",45426,http://breezewoodprovinggrounds.com/camp-sites/,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=454
197009,Campground,Benton Hills Mobile Home Park,57,241 Brian Lane,Dalton,PA,18414,570-910-0023,41.576087,-75.718431,"$$$$, 20 sites, All Year, RV Facilities, All ages, No tent, 100 ft max RV length, 1113 ft elev, Accepts Big Rigs, 20 full hookups, electric, 50 amp, 20 amp sites, water, pet friendly extra rules, (C)",48279,http://bentonhills.net/,,,camp_rv_pin,3,https://www.allstays.com/reviews2/review.php?LocID=482
198016,Campground,Riverbank Campground,57,8497 Awkerman Rd,Huntingdon,PA,16652,814-599-0062,40.453899,-77.979791,"$$$$, 40 sites, Apr-Nov, All ages, Tents, 42 ft max RV length, 600 ft elev, Accepts Big Rigs, 2 pull thrus, 20 full hookups, electric, 20/30/50 amp, tables, grill, water, toilets, dump, RV Storage, LP bottle exchange, firewood, internet, pet friendly, fish, trail, hike, boat launch, (C)",48297,http://www.riverbankcampground.net/,,,camp_rvt_pin,5,http://www.allstays.com/Campgrounds-reviews/48297.php
198698,Campground,1889 Park,127,132 Park Road,South Fork,PA,15956,814-487-4426,40.337477,-78.762865,"$$$, 9 sites, May-Oct, All ages, Tents, 45 ft max RV length, 1585 ft elev, full hookups, electric, 30 amp, tables, grill, water, internet, pet friendly, playground, trail, hike, (C)",48441,http://www.1889park.com/camping-pavilions--rvs.html,,,cp_rvt_pin,0,http://www.allstays.com/Campgrounds-reviews/48441.php
201746,Campground,Hillcrest RV and Mobile Home Park,57,6093 Old Route 22,Bernville,PA,19506,610-488-1657,40.507559,-76.13551,"$$$$$, 60 sites, All Year, RVs only, All ages, No tent, 43 ft max RV length, 657 ft elev, Accepts Big Rigs, 46 full hookups, electric, 30/50 amp, 30 amp sites, water, pet friendly extra rules, playground, fish, (C)",48960,,,,camp_rv_pin,0,https://www.allstays.com/reviews2/review.php?LocID=489
190402,Campground,KOA Holiday Du Bois Treasure Lake,58,95 Coral Reef Road,Du Bois,PA,15801,800-562-4199,41.195395,-78.700973,"$$$$$, 100 sites, May 1-Oct 31, All ages, Tents, 100 ft max RV length, 1500 ft elev, Accepts Big Rigs, pull thrus, electric, elec-water hookups, 20/30/50 amp, tables, grill, water, toilets, showers, dump, propane, laundry, firewood, internet, pet friendly extra rules, pool, (C)",49136,https://koa.com/campgrounds/treasure-lake/,http://koa.com/campgrounds/treasure-lake/reserve/,,koa_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=49136
211232,Campground,Boyers Pond Campground,57,165 Boyers Pond Rd,Central City,PA,15926,814-754-5702,40.048096,-78.834149,"$$$$, 20 sites, All ages, Tents sites: 10, 2370 ft elev, tables, grill, water, toilets, showers, dump, firewood, pet friendly, playground, fish, trail, hike, 6 cabins (C)",49208,https://www.boyerspondcampground.com/,,,camp_rvt_pin,5,http://www.allstays.com/Campgrounds-reviews/49208.php
211233,Campground,Miller Brothers Campground,57,9655 Route 285,Conneaut Lake,PA,16316,814-818-0112,41.604347,-80.338044,"$$$$$, 70 sites, May-Oct, All ages, Tents, 2370 ft elev, full hookups, electric, 30 amp, water, toilets, showers, dump, pool, playground, (C)",49209,http://www.millerbrotherscampground.com/,,,camp_rvt_pin,0,http://www.allstays.com/Campgrounds-reviews/49209.php
211359,Campground,Lauder Family Campground,57,41 Lauders Lane,Frenchville,PA,16836,814-592-7267,41.128789,-78.241085,"$$$, 18 sites, All Year, All ages, Tents, 1545 ft elev, electric, 30/50 amp, tables, grill, water, toilets, showers, dump, firewood, pet friendly extra rules, fish, trail, hike, 2 cabins (C)",49256,https://lauderfamilycampground.com/,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=49256
211586,Campground,Woodcrest Retreat,57,225 Woodcrest Dr,Ephrata,PA,17522,717-738-2233,40.190117,-76.122414,"$$$$, 51 sites, All ages, Tents, 1444 ft elev, 15 full hookups, electric, 36 elec-water hookups, tables, grill, water, toilets, showers, dump, pet friendly, pool, playground, store, trail, hike, Christian Camp (C)",49345,https://www.woodcrestretreat.org/rentals/family-campground,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=49345
